event_time,event_count,sum_bytes,num_match_event
1998-06-10 22:00:00,21874,81449228,0
1998-06-10 22:01:00,36867,132989572,0
1998-06-10 22:02:00,34052,120233553,0
1998-06-10 22:03:00,32857,116670199,0
1998-06-10 22:04:00,31719,109079497,0
1998-06-10 22:05:00,33277,135290977,0
1998-06-10 22:06:00,32605,127318493,0
1998-06-10 22:07:00,31444,141868314,0
1998-06-10 22:08:00,32341,133888355,0
1998-06-10 22:09:00,31511,132943275,0
1998-06-10 22:10:00,32076,139668816,0
1998-06-10 22:11:00,32719,139323594,0
1998-06-10 22:12:00,31711,126873500,0
1998-06-10 22:13:00,30575,126531355,0
1998-06-10 22:14:00,32390,138114065,0
1998-06-10 22:15:00,35269,138043041,0
1998-06-10 22:16:00,33630,139458241,0
1998-06-10 22:17:00,31578,134514972,0
1998-06-10 22:18:00,32232,130193713,0
1998-06-10 22:19:00,31152,132362100,0
1998-06-10 22:20:00,31031,148023896,0
1998-06-10 22:21:00,29084,123924035,0
1998-06-10 22:22:00,31020,129957594,0
1998-06-10 22:23:00,33302,132006733,0
1998-06-10 22:24:00,33211,140932001,0
1998-06-10 22:25:00,32109,123202339,0
1998-06-10 22:26:00,30561,117691876,0
1998-06-10 22:27:00,29680,121885022,0
1998-06-10 22:28:00,30293,127774314,0
1998-06-10 22:29:00,31218,126996492,0
1998-06-10 22:30:00,30130,121932601,0
1998-06-10 22:31:00,30059,131083135,0
1998-06-10 22:32:00,29867,129332589,0
1998-06-10 22:33:00,29003,126906332,0
1998-06-10 22:34:00,29845,110462258,0
1998-06-10 22:35:00,30466,127179936,0
1998-06-10 22:36:00,30832,120048855,0
1998-06-10 22:37:00,29334,124111940,0
1998-06-10 22:38:00,29550,114251669,0
1998-06-10 22:39:00,31013,137742626,0
1998-06-10 22:40:00,29947,109593079,0
1998-06-10 22:41:00,30357,122422863,0
1998-06-10 22:42:00,28832,126561843,0
1998-06-10 22:43:00,28979,121594409,0
1998-06-10 22:44:00,30011,139790332,0
1998-06-10 22:45:00,31157,129825835,0
1998-06-10 22:46:00,30177,125052767,0
1998-06-10 22:47:00,30368,116836151,0
1998-06-10 22:48:00,29631,103348516,0
1998-06-10 22:49:00,28827,119804239,0
1998-06-10 22:50:00,28504,120212261,0
1998-06-10 22:51:00,26606,103847580,0
1998-06-10 22:52:00,26528,113879438,0
1998-06-10 22:53:00,27518,107635003,0
1998-06-10 22:54:00,27759,128283666,0
1998-06-10 22:55:00,28642,117261082,0
1998-06-10 22:56:00,28368,125950371,0
1998-06-10 22:57:00,29865,123780563,0
1998-06-10 22:58:00,28876,106942873,0
1998-06-10 22:59:00,29290,106468525,0
