event_time,event_count,sum_bytes,num_match_event
1998-06-22 22:00:00,22518,93628905,0
1998-06-22 22:01:00,24102,107428408,0
1998-06-22 22:02:00,24946,108488047,0
1998-06-22 22:03:00,24682,93513171,0
1998-06-22 22:04:00,24519,97852924,0
1998-06-22 22:05:00,25221,101732514,0
1998-06-22 22:06:00,25956,93040157,0
1998-06-22 22:07:00,24335,97691282,0
1998-06-22 22:08:00,24176,93041013,0
1998-06-22 22:09:00,25631,103555281,0
1998-06-22 22:10:00,25610,108968332,0
1998-06-22 22:11:00,25127,104835274,0
1998-06-22 22:12:00,25505,110519502,0
1998-06-22 22:13:00,23680,96724201,0
1998-06-22 22:14:00,23334,91223019,0
1998-06-22 22:15:00,23842,91492089,0
1998-06-22 22:16:00,23499,100312234,0
1998-06-22 22:17:00,22932,95223091,0
1998-06-22 22:18:00,23209,104609162,0
1998-06-22 22:19:00,22725,118589019,0
1998-06-22 22:20:00,22159,90800021,0
1998-06-22 22:21:00,23505,104558167,0
1998-06-22 22:22:00,22672,96734205,0
1998-06-22 22:23:00,22017,97257053,0
1998-06-22 22:24:00,23688,103655528,0
1998-06-22 22:25:00,23104,108448037,0
1998-06-22 22:26:00,23264,93389252,0
1998-06-22 22:27:00,21921,103649951,0
1998-06-22 22:28:00,21691,101012733,0
1998-06-22 22:29:00,22411,95402851,0
1998-06-22 22:30:00,21184,85415859,0
1998-06-22 22:31:00,21673,84951917,0
1998-06-22 22:32:00,21756,99566836,0
1998-06-22 22:33:00,22658,85656715,0
1998-06-22 22:34:00,22718,98031951,0
1998-06-22 22:35:00,23001,89359980,0
1998-06-22 22:36:00,22440,104254994,0
1998-06-22 22:37:00,21115,94774828,0
1998-06-22 22:38:00,21648,96252644,0
1998-06-22 22:39:00,21303,89956385,0
1998-06-22 22:40:00,21566,98940357,0
1998-06-22 22:41:00,21866,104968296,0
1998-06-22 22:42:00,20202,84491229,0
1998-06-22 22:43:00,20732,93314739,0
1998-06-22 22:44:00,19961,76682611,0
1998-06-22 22:45:00,19900,84324677,0
1998-06-22 22:46:00,20100,85938142,0
1998-06-22 22:47:00,20496,91525536,0
1998-06-22 22:48:00,20686,95566677,0
1998-06-22 22:49:00,20786,94953239,0
1998-06-22 22:50:00,20624,92251699,0
1998-06-22 22:51:00,20375,86135858,0
1998-06-22 22:52:00,20658,126688061,0
1998-06-22 22:53:00,19930,87156711,0
1998-06-22 22:54:00,21348,91151907,0
1998-06-22 22:55:00,21145,88233341,0
1998-06-22 22:56:00,20761,89343482,0
1998-06-22 22:57:00,20694,84857960,0
1998-06-22 22:58:00,20944,86066370,0
1998-06-22 22:59:00,21140,83947939,0
1998-06-22 23:00:00,20510,78778497,0
1998-06-22 23:01:00,19508,81516507,0
1998-06-22 23:02:00,19485,84151745,0
1998-06-22 23:03:00,18665,80163388,0
1998-06-22 23:04:00,19486,84406338,0
1998-06-22 23:05:00,18562,76162896,0
1998-06-22 23:06:00,18980,75475218,0
1998-06-22 23:07:00,19212,78517833,0
1998-06-22 23:08:00,18209,76790928,0
1998-06-22 23:09:00,18584,78669034,0
1998-06-22 23:10:00,17810,81681320,0
1998-06-22 23:11:00,16651,75640245,0
1998-06-22 23:12:00,19064,84520146,0
1998-06-22 23:13:00,19788,78613479,0
1998-06-22 23:14:00,19688,77440443,0
1998-06-22 23:15:00,19876,83735329,0
1998-06-22 23:16:00,20158,87378695,0
1998-06-22 23:17:00,19394,87686050,0
1998-06-22 23:18:00,18286,76922178,0
1998-06-22 23:19:00,19121,88387439,0
1998-06-22 23:20:00,18918,82555845,0
1998-06-22 23:21:00,20746,89015017,0
1998-06-22 23:22:00,19032,76132932,0
1998-06-22 23:23:00,18272,75514503,0
1998-06-22 23:24:00,17909,89781321,0
1998-06-22 23:25:00,17946,88012905,0
1998-06-22 23:26:00,17556,72344069,0
1998-06-22 23:27:00,17697,86936954,0
1998-06-22 23:28:00,17499,85062929,0
1998-06-22 23:29:00,17710,89800069,0
1998-06-22 23:30:00,17602,79696808,0
1998-06-22 23:31:00,17056,68865746,0
1998-06-22 23:32:00,17845,91823303,0
1998-06-22 23:33:00,18295,78713966,0
1998-06-22 23:34:00,17418,78170567,0
1998-06-22 23:35:00,17835,88920471,0
1998-06-22 23:36:00,18089,79924359,0
1998-06-22 23:37:00,18464,85501716,0
1998-06-22 23:38:00,19233,80799384,0
1998-06-22 23:39:00,18142,82501421,0
1998-06-22 23:40:00,18496,82234023,0
1998-06-22 23:41:00,19206,74969077,0
1998-06-22 23:42:00,17289,78333227,0
1998-06-22 23:43:00,18355,94030645,0
1998-06-22 23:44:00,17963,88256752,0
1998-06-22 23:45:00,18430,79456921,0
1998-06-22 23:46:00,18444,82900240,0
1998-06-22 23:47:00,17856,73470386,0
1998-06-22 23:48:00,18628,87560821,0
1998-06-22 23:49:00,17838,78916739,0
1998-06-22 23:50:00,19405,84402639,0
1998-06-22 23:51:00,19574,77816149,0
1998-06-22 23:52:00,18842,83408365,0
1998-06-22 23:53:00,19730,82572821,0
1998-06-22 23:54:00,21041,79198418,0
1998-06-22 23:55:00,19201,88573032,0
1998-06-22 23:56:00,18394,81671524,0
1998-06-22 23:57:00,19861,92519536,0
1998-06-22 23:58:00,19491,84098891,0
1998-06-22 23:59:00,19524,79385410,0
1998-06-23 00:00:00,18151,81983469,0
1998-06-23 00:01:00,18113,87431122,0
1998-06-23 00:02:00,18290,81563764,0
1998-06-23 00:03:00,18954,76494961,0
1998-06-23 00:04:00,19150,83310119,0
1998-06-23 00:05:00,19282,84148624,0
1998-06-23 00:06:00,18347,74948568,0
1998-06-23 00:07:00,18758,73099178,0
1998-06-23 00:08:00,19518,82893101,0
1998-06-23 00:09:00,18907,72636475,0
1998-06-23 00:10:00,18881,81047100,0
1998-06-23 00:11:00,19812,81106109,0
1998-06-23 00:12:00,19706,78993668,0
1998-06-23 00:13:00,19485,97109429,0
1998-06-23 00:14:00,18241,84680089,0
1998-06-23 00:15:00,18776,85564940,0
1998-06-23 00:16:00,19119,70300681,0
1998-06-23 00:17:00,18786,78504176,0
1998-06-23 00:18:00,19339,73546171,0
1998-06-23 00:19:00,20034,75934302,0
1998-06-23 00:20:00,20562,76335798,0
1998-06-23 00:21:00,19271,78775877,0
1998-06-23 00:22:00,18749,73276318,0
1998-06-23 00:23:00,19341,75752883,0
1998-06-23 00:24:00,19797,77972153,0
1998-06-23 00:25:00,19695,75672692,0
1998-06-23 00:26:00,18892,74265649,0
1998-06-23 00:27:00,18090,74227164,0
1998-06-23 00:28:00,19536,84167320,0
1998-06-23 00:29:00,18870,77881163,0
1998-06-23 00:30:00,18670,83644240,0
1998-06-23 00:31:00,19418,81691073,0
1998-06-23 00:32:00,19190,92517295,0
1998-06-23 00:33:00,19101,90285185,0
1998-06-23 00:34:00,19862,97406709,0
1998-06-23 00:35:00,19488,79961405,0
1998-06-23 00:36:00,19267,87101201,0
1998-06-23 00:37:00,19736,92311395,0
1998-06-23 00:38:00,19173,92201367,0
1998-06-23 00:39:00,19708,89416957,0
1998-06-23 00:40:00,19699,78494163,0
1998-06-23 00:41:00,19831,93953743,0
1998-06-23 00:42:00,19734,84841322,0
1998-06-23 00:43:00,19054,78137073,0
1998-06-23 00:44:00,17431,75429116,0
1998-06-23 00:45:00,18466,80064538,0
1998-06-23 00:46:00,18208,82355814,0
1998-06-23 00:47:00,18817,81966294,0
1998-06-23 00:48:00,19169,77345004,0
1998-06-23 00:49:00,19991,80649873,0
1998-06-23 00:50:00,19732,85434440,0
1998-06-23 00:51:00,18517,80518185,0
1998-06-23 00:52:00,18799,79313762,0
1998-06-23 00:53:00,19317,83828729,0
1998-06-23 00:54:00,18096,77017088,0
1998-06-23 00:55:00,17584,80175036,0
1998-06-23 00:56:00,18824,82866218,0
1998-06-23 00:57:00,20041,99054458,0
1998-06-23 00:58:00,20590,91262177,0
1998-06-23 00:59:00,18868,80028830,0
1998-06-23 01:00:00,19234,85411657,0
1998-06-23 01:01:00,20125,88465070,0
1998-06-23 01:02:00,19127,79098609,0
1998-06-23 01:03:00,19341,84075876,0
1998-06-23 01:04:00,18831,69656922,0
1998-06-23 01:05:00,19544,92975307,0
1998-06-23 01:06:00,19532,93070626,0
1998-06-23 01:07:00,19348,78858793,0
1998-06-23 01:08:00,18107,80524187,0
1998-06-23 01:09:00,17246,86978107,0
1998-06-23 01:10:00,18657,73297999,0
1998-06-23 01:11:00,19809,81514341,0
1998-06-23 01:12:00,18999,88898753,0
1998-06-23 01:13:00,17851,82876207,0
1998-06-23 01:14:00,17070,70043606,2
1998-06-23 01:15:00,17186,88851192,2
1998-06-23 01:16:00,17968,94323127,2
1998-06-23 01:17:00,18650,104017877,2
1998-06-23 01:18:00,18555,85145256,2
1998-06-23 01:19:00,18282,80211201,2
1998-06-23 01:20:00,18083,88026011,2
1998-06-23 01:21:00,18283,87997614,2
1998-06-23 01:22:00,18245,78831462,2
1998-06-23 01:23:00,18085,76182124,2
1998-06-23 01:24:00,18079,84647627,2
1998-06-23 01:25:00,17688,80579247,2
1998-06-23 01:26:00,17326,82044566,2
1998-06-23 01:27:00,17274,83122315,2
1998-06-23 01:28:00,18037,96834779,2
1998-06-23 01:29:00,18289,85549807,2
1998-06-23 01:30:00,19163,80391366,2
1998-06-23 01:31:00,18163,80034924,2
1998-06-23 01:32:00,17516,81588082,2
1998-06-23 01:33:00,18223,82385084,2
1998-06-23 01:34:00,17782,74809922,2
1998-06-23 01:35:00,17897,70346388,2
1998-06-23 01:36:00,17366,69122120,2
1998-06-23 01:37:00,17070,71753757,2
1998-06-23 01:38:00,17417,78163954,2
1998-06-23 01:39:00,16887,76196542,2
1998-06-23 01:40:00,16411,80454483,2
1998-06-23 01:41:00,17065,76408519,2
1998-06-23 01:42:00,17386,83490081,2
1998-06-23 01:43:00,17289,65803551,2
1998-06-23 01:44:00,16732,70297729,2
1998-06-23 01:45:00,16365,69883559,2
1998-06-23 01:46:00,16936,72053332,2
1998-06-23 01:47:00,15715,82117572,2
1998-06-23 01:48:00,15496,79689829,2
1998-06-23 01:49:00,16341,81601909,2
1998-06-23 01:50:00,15316,68501513,2
1998-06-23 01:51:00,15410,62337283,2
1998-06-23 01:52:00,15788,76806459,2
1998-06-23 01:53:00,16078,71001665,2
1998-06-23 01:54:00,16795,85291593,2
1998-06-23 01:55:00,16404,78385802,2
1998-06-23 01:56:00,16122,74480101,2
1998-06-23 01:57:00,16214,81684053,2
1998-06-23 01:58:00,15745,69806219,2
1998-06-23 01:59:00,16155,74555012,2
1998-06-23 02:00:00,15843,61471145,2
1998-06-23 02:01:00,15297,63863654,2
1998-06-23 02:02:00,15852,66254093,2
1998-06-23 02:03:00,16311,74932077,2
1998-06-23 02:04:00,16473,69247209,2
1998-06-23 02:05:00,15977,72552449,2
1998-06-23 02:06:00,15817,61983686,2
1998-06-23 02:07:00,15052,66822170,2
1998-06-23 02:08:00,14475,66704611,2
1998-06-23 02:09:00,14100,69780952,2
1998-06-23 02:10:00,14611,64955958,2
1998-06-23 02:11:00,14443,70083668,2
1998-06-23 02:12:00,14613,64211741,2
1998-06-23 02:13:00,15018,64361703,2
1998-06-23 02:14:00,16263,70925174,2
1998-06-23 02:15:00,15860,73427391,2
1998-06-23 02:16:00,15582,69637668,2
1998-06-23 02:17:00,15701,64595166,2
1998-06-23 02:18:00,15315,70890260,2
1998-06-23 02:19:00,15434,77743892,2
1998-06-23 02:20:00,15702,66854956,2
1998-06-23 02:21:00,15181,71158434,2
1998-06-23 02:22:00,15834,66971579,2
1998-06-23 02:23:00,15279,71813236,2
1998-06-23 02:24:00,15900,67871947,2
1998-06-23 02:25:00,14864,60681795,2
1998-06-23 02:26:00,15448,62112206,2
1998-06-23 02:27:00,14648,60758075,2
1998-06-23 02:28:00,14390,56684073,2
1998-06-23 02:29:00,15052,63012820,2
1998-06-23 02:30:00,15128,71282505,2
1998-06-23 02:31:00,15631,66907519,2
1998-06-23 02:32:00,14502,75319489,2
1998-06-23 02:33:00,14762,83242119,2
1998-06-23 02:34:00,13532,70015742,2
1998-06-23 02:35:00,15200,82327381,2
1998-06-23 02:36:00,14287,67851256,2
1998-06-23 02:37:00,13631,60899627,2
1998-06-23 02:38:00,14558,80912262,2
1998-06-23 02:39:00,14244,76727722,2
1998-06-23 02:40:00,14786,65117568,2
1998-06-23 02:41:00,15609,83104472,2
1998-06-23 02:42:00,15800,71484445,2
1998-06-23 02:43:00,15165,64350703,2
1998-06-23 02:44:00,14555,67614832,2
1998-06-23 02:45:00,13932,66289307,2
1998-06-23 02:46:00,14578,74787516,2
