event_time,event_count,sum_bytes,num_match_event
1998-06-27 22:00:00,12138,49245956,0
1998-06-27 22:01:00,14519,52103462,0
1998-06-27 22:02:00,14528,55166118,0
1998-06-27 22:03:00,13684,47096910,0
1998-06-27 22:04:00,13276,45981994,0
1998-06-27 22:05:00,13431,48252544,0
1998-06-27 22:06:00,13256,54349632,0
1998-06-27 22:07:00,12375,49071993,0
1998-06-27 22:08:00,13149,53321466,0
1998-06-27 22:09:00,13909,51480900,0
1998-06-27 22:10:00,12972,46548373,0
1998-06-27 22:11:00,12568,46522391,0
1998-06-27 22:12:00,12674,48789303,0
1998-06-27 22:13:00,13497,54706484,0
1998-06-27 22:14:00,13559,47530874,0
1998-06-27 22:15:00,13895,51046220,0
1998-06-27 22:16:00,14006,46941420,0
1998-06-27 22:17:00,13040,50625256,0
1998-06-27 22:18:00,13030,54551443,0
1998-06-27 22:19:00,12631,53487094,0
1998-06-27 22:20:00,13013,54156052,0
1998-06-27 22:21:00,12832,49934025,0
1998-06-27 22:22:00,13203,55622796,0
1998-06-27 22:23:00,12759,58569677,0
1998-06-27 22:24:00,12465,49413765,0
1998-06-27 22:25:00,12223,43327164,0
1998-06-27 22:26:00,12386,48971794,0
1998-06-27 22:27:00,12625,48876008,0
1998-06-27 22:28:00,13532,50158846,0
1998-06-27 22:29:00,13669,51013010,0
1998-06-27 22:30:00,13017,49926866,0
1998-06-27 22:31:00,13076,49016152,0
1998-06-27 22:32:00,13186,49962102,0
1998-06-27 22:33:00,13103,49086813,0
1998-06-27 22:34:00,12910,45779799,0
1998-06-27 22:35:00,12530,49862097,0
1998-06-27 22:36:00,12479,52660001,0
1998-06-27 22:37:00,12611,48817650,0
1998-06-27 22:38:00,11856,44682224,0
1998-06-27 22:39:00,11346,63093232,0
1998-06-27 22:40:00,11354,54601708,0
1998-06-27 22:41:00,12547,50705183,0
1998-06-27 22:42:00,12180,44160611,0
1998-06-27 22:43:00,11824,45263218,0
1998-06-27 22:44:00,11489,44782483,0
1998-06-27 22:45:00,12441,53209629,0
1998-06-27 22:46:00,12653,52774755,0
1998-06-27 22:47:00,11968,46039152,0
1998-06-27 22:48:00,11780,45449728,0
1998-06-27 22:49:00,11194,48323014,0
1998-06-27 22:50:00,11260,46236343,0
1998-06-27 22:51:00,11176,52942504,0
1998-06-27 22:52:00,12245,48601798,0
1998-06-27 22:53:00,10715,43681920,0
1998-06-27 22:54:00,11315,46863838,0
1998-06-27 22:55:00,10739,45181664,0
1998-06-27 22:56:00,10679,51263160,0
1998-06-27 22:57:00,10870,41681491,0
1998-06-27 22:58:00,11635,43156720,0
1998-06-27 22:59:00,10850,42207520,0
1998-06-27 23:00:00,10099,42772892,0
1998-06-27 23:01:00,10387,36872061,0
1998-06-27 23:02:00,11126,42630497,0
1998-06-27 23:03:00,11172,43625697,0
1998-06-27 23:04:00,11831,43497529,0
1998-06-27 23:05:00,10929,45372747,0
1998-06-27 23:06:00,10366,40849702,0
1998-06-27 23:07:00,10592,39307702,0
1998-06-27 23:08:00,10553,41447319,0
1998-06-27 23:09:00,11502,42491197,0
1998-06-27 23:10:00,11275,45504119,0
1998-06-27 23:11:00,11704,40604789,0
1998-06-27 23:12:00,11661,55625911,0
1998-06-27 23:13:00,12009,48410672,0
1998-06-27 23:14:00,12358,44197837,0
1998-06-27 23:15:00,12198,44653023,0
1998-06-27 23:16:00,12492,42228251,0
1998-06-27 23:17:00,12490,44806707,0
1998-06-27 23:18:00,11781,46384292,0
1998-06-27 23:19:00,11229,47142293,0
1998-06-27 23:20:00,11608,50586919,0
1998-06-27 23:21:00,12053,49025633,0
1998-06-27 23:22:00,11162,43234452,0
1998-06-27 23:23:00,10955,47929660,0
1998-06-27 23:24:00,11179,46807890,0
1998-06-27 23:25:00,11413,47058608,0
1998-06-27 23:26:00,11156,46337518,0
1998-06-27 23:27:00,10818,41466314,0
1998-06-27 23:28:00,11571,46975464,0
1998-06-27 23:29:00,11717,49506408,0
1998-06-27 23:30:00,11931,46771967,0
1998-06-27 23:31:00,11714,47954929,0
1998-06-27 23:32:00,11786,46425529,0
1998-06-27 23:33:00,11343,52079676,0
1998-06-27 23:34:00,11868,48939773,0
1998-06-27 23:35:00,11261,43803905,0
1998-06-27 23:36:00,11604,40008884,0
1998-06-27 23:37:00,11510,44102108,0
1998-06-27 23:38:00,11220,42158795,0
1998-06-27 23:39:00,11279,43759617,0
1998-06-27 23:40:00,10406,42441970,0
1998-06-27 23:41:00,10410,46101143,0
1998-06-27 23:42:00,11203,42700944,0
1998-06-27 23:43:00,10351,43619761,0
1998-06-27 23:44:00,10255,42729020,0
1998-06-27 23:45:00,10706,42436323,0
1998-06-27 23:46:00,9856,45092459,0
1998-06-27 23:47:00,9985,43820253,0
1998-06-27 23:48:00,10280,44143156,0
1998-06-27 23:49:00,10474,43271236,0
1998-06-27 23:50:00,10724,51019717,0
1998-06-27 23:51:00,11006,42011591,0
1998-06-27 23:52:00,10811,43124265,0
1998-06-27 23:53:00,11311,43755714,0
1998-06-27 23:54:00,11861,42193720,0
1998-06-27 23:55:00,10662,42515469,0
1998-06-27 23:56:00,10198,44493201,0
1998-06-27 23:57:00,10192,47059445,0
1998-06-27 23:58:00,11189,42043268,0
1998-06-27 23:59:00,10809,41507568,0
1998-06-28 00:00:00,11524,48250179,0
