event_time,event_count,sum_bytes,num_match_event
1998-07-04 22:00:00,15555,53810329,0
1998-07-04 22:01:00,17385,55851065,0
1998-07-04 22:02:00,15459,60142117,0
1998-07-04 22:03:00,15238,56442917,0
1998-07-04 22:04:00,15366,51646705,0
1998-07-04 22:05:00,15325,50601543,0
1998-07-04 22:06:00,14443,47411469,0
1998-07-04 22:07:00,14566,50015146,0
1998-07-04 22:08:00,14863,46852440,0
1998-07-04 22:09:00,14053,48159634,0
1998-07-04 22:10:00,13535,50395212,0
1998-07-04 22:11:00,14093,53117529,0
1998-07-04 22:12:00,13619,50475868,0
1998-07-04 22:13:00,13513,48265675,0
1998-07-04 22:14:00,13765,49758302,0
1998-07-04 22:15:00,14181,50651492,0
1998-07-04 22:16:00,14193,49471147,0
1998-07-04 22:17:00,13160,51948124,0
1998-07-04 22:18:00,12706,47838246,0
1998-07-04 22:19:00,12868,44249075,0
1998-07-04 22:20:00,14073,49416073,0
1998-07-04 22:21:00,12860,44240475,0
1998-07-04 22:22:00,12968,46593343,0
1998-07-04 22:23:00,12875,46027665,0
1998-07-04 22:24:00,13325,48144088,0
1998-07-04 22:25:00,13628,51910047,0
1998-07-04 22:26:00,12949,49191067,0
1998-07-04 22:27:00,12282,41576992,0
1998-07-04 22:28:00,11316,40173234,0
1998-07-04 22:29:00,12568,54814940,0
1998-07-04 22:30:00,12399,52468693,0
1998-07-04 22:31:00,13066,51329741,0
1998-07-04 22:32:00,14011,50765656,0
1998-07-04 22:33:00,13718,49714773,0
1998-07-04 22:34:00,13076,52444662,0
1998-07-04 22:35:00,12492,51094103,0
1998-07-04 22:36:00,13518,47427160,0
1998-07-04 22:37:00,12857,42600163,0
1998-07-04 22:38:00,12949,47870168,0
1998-07-04 22:39:00,13192,48978113,0
1998-07-04 22:40:00,12783,48256690,0
1998-07-04 22:41:00,12326,44102972,0
1998-07-04 22:42:00,11565,45144511,0
1998-07-04 22:43:00,13083,51579914,0
1998-07-04 22:44:00,13698,47382367,0
1998-07-04 22:45:00,13142,48912302,0
1998-07-04 22:46:00,13664,49012599,0
1998-07-04 22:47:00,13741,45195312,0
1998-07-04 22:48:00,12861,56474532,0
1998-07-04 22:49:00,12788,52053938,0
1998-07-04 22:50:00,12774,43178887,0
1998-07-04 22:51:00,12255,47048288,0
1998-07-04 22:52:00,12375,48803222,0
1998-07-04 22:53:00,12416,43965920,0
1998-07-04 22:54:00,13493,55175337,0
1998-07-04 22:55:00,13279,56258729,0
1998-07-04 22:56:00,12486,51630382,0
1998-07-04 22:57:00,11816,46718931,0
1998-07-04 22:58:00,12052,47236589,0
1998-07-04 22:59:00,12606,48866847,0
1998-07-04 23:00:00,12421,41285464,0
1998-07-04 23:01:00,12373,44165923,0
1998-07-04 23:02:00,12105,46322974,0
1998-07-04 23:03:00,12004,49379430,0
1998-07-04 23:04:00,11703,46249382,0
1998-07-04 23:05:00,11165,40388167,0
1998-07-04 23:06:00,11536,42536098,0
1998-07-04 23:07:00,11669,45793257,0
1998-07-04 23:08:00,11024,40104394,0
1998-07-04 23:09:00,11342,42376413,0
1998-07-04 23:10:00,11340,40689014,0
1998-07-04 23:11:00,11301,44176655,0
1998-07-04 23:12:00,11322,39620445,0
1998-07-04 23:13:00,11508,44695445,0
1998-07-04 23:14:00,12150,49667043,0
1998-07-04 23:15:00,12425,45223723,0
1998-07-04 23:16:00,12118,39502120,0
1998-07-04 23:17:00,12223,45995051,0
1998-07-04 23:18:00,11503,42944442,0
1998-07-04 23:19:00,11223,37961476,0
1998-07-04 23:20:00,11747,41050140,0
1998-07-04 23:21:00,11686,41832499,0
1998-07-04 23:22:00,11912,40967636,0
1998-07-04 23:23:00,12401,45469401,0
1998-07-04 23:24:00,12231,45568111,0
1998-07-04 23:25:00,13228,46386144,0
1998-07-04 23:26:00,11893,44093881,0
1998-07-04 23:27:00,12295,46502185,0
1998-07-04 23:28:00,13419,43877043,0
1998-07-04 23:29:00,12951,45117219,0
1998-07-04 23:30:00,12125,39150398,0
1998-07-04 23:31:00,10914,40676102,0
1998-07-04 23:32:00,11081,45358772,0
1998-07-04 23:33:00,11134,37576598,0
1998-07-04 23:34:00,11350,48364594,0
1998-07-04 23:35:00,12012,44746771,0
1998-07-04 23:36:00,10715,39042782,0
1998-07-04 23:37:00,10502,39278919,0
1998-07-04 23:38:00,10665,41262354,0
1998-07-04 23:39:00,10668,39520737,0
1998-07-04 23:40:00,11197,47046396,0
1998-07-04 23:41:00,11553,40990747,0
1998-07-04 23:42:00,11531,42499552,0
1998-07-04 23:43:00,12004,41248922,0
1998-07-04 23:44:00,11444,37903472,0
1998-07-04 23:45:00,11523,41384146,0
1998-07-04 23:46:00,11217,42606712,0
1998-07-04 23:47:00,10448,45776539,0
1998-07-04 23:48:00,9688,35382256,0
1998-07-04 23:49:00,10178,40183120,0
1998-07-04 23:50:00,10471,34897910,0
1998-07-04 23:51:00,11331,44057303,0
1998-07-04 23:52:00,11897,48223978,0
1998-07-04 23:53:00,11848,37219528,0
1998-07-04 23:54:00,10380,42555826,0
1998-07-04 23:55:00,11512,38104610,0
1998-07-04 23:56:00,11308,40760339,0
1998-07-04 23:57:00,11785,44197775,0
1998-07-04 23:58:00,11352,47402437,0
1998-07-04 23:59:00,10658,41542147,0
1998-07-05 00:00:00,10639,43497154,0
1998-07-05 00:01:00,10999,40355531,0
1998-07-05 00:02:00,11428,36241327,0
1998-07-05 00:03:00,10315,37816688,0
1998-07-05 00:04:00,11045,36553676,0
1998-07-05 00:05:00,10622,37781713,0
1998-07-05 00:06:00,10400,40041844,0
1998-07-05 00:07:00,10879,48974184,0
1998-07-05 00:08:00,10293,36780405,0
1998-07-05 00:09:00,10355,36973866,0
1998-07-05 00:10:00,10783,44835866,0
1998-07-05 00:11:00,9916,39430598,0
1998-07-05 00:12:00,10544,37145621,0
1998-07-05 00:13:00,11020,36349898,0
1998-07-05 00:14:00,10311,37693834,0
1998-07-05 00:15:00,11161,51358077,0
1998-07-05 00:16:00,11349,37454530,0
1998-07-05 00:17:00,11009,37082605,0
1998-07-05 00:18:00,10969,38921750,0
1998-07-05 00:19:00,10396,38239564,0
1998-07-05 00:20:00,11483,39870284,0
1998-07-05 00:21:00,10850,44751176,0
1998-07-05 00:22:00,10963,39963752,0
1998-07-05 00:23:00,10886,38782985,0
1998-07-05 00:24:00,10966,37729717,0
1998-07-05 00:25:00,10723,42734898,0
1998-07-05 00:26:00,10369,37434208,0
1998-07-05 00:27:00,10756,42533187,0
1998-07-05 00:28:00,11158,44006747,0
1998-07-05 00:29:00,10068,38910036,0
1998-07-05 00:30:00,9646,37596810,0
1998-07-05 00:31:00,10270,39229814,0
1998-07-05 00:32:00,10946,37785139,0
1998-07-05 00:33:00,11188,40738493,0
1998-07-05 00:34:00,10914,37741189,0
1998-07-05 00:35:00,11439,37550080,0
1998-07-05 00:36:00,11049,46227037,0
1998-07-05 00:37:00,11458,41116910,0
1998-07-05 00:38:00,11379,40952716,0
1998-07-05 00:39:00,11486,37519685,0
1998-07-05 00:40:00,11665,58179376,0
1998-07-05 00:41:00,10980,38638892,0
1998-07-05 00:42:00,11805,43382881,0
1998-07-05 00:43:00,11434,40391997,0
1998-07-05 00:44:00,10885,38887229,0
1998-07-05 00:45:00,10991,39379966,0
1998-07-05 00:46:00,10762,35616132,0
1998-07-05 00:47:00,11184,39788760,0
1998-07-05 00:48:00,10277,41068085,0
1998-07-05 00:49:00,10578,42867066,0
1998-07-05 00:50:00,10564,39382556,0
1998-07-05 00:51:00,10636,36312021,0
1998-07-05 00:52:00,10789,38047814,0
1998-07-05 00:53:00,10829,37348121,0
1998-07-05 00:54:00,10204,35688897,0
1998-07-05 00:55:00,10261,35330540,0
1998-07-05 00:56:00,10413,39879487,0
1998-07-05 00:57:00,10524,39639271,0
1998-07-05 00:58:00,10635,45656148,0
1998-07-05 00:59:00,10465,41280538,0
1998-07-05 01:00:00,10913,40812833,0
1998-07-05 01:01:00,10722,44297460,0
1998-07-05 01:02:00,10247,41037509,0
1998-07-05 01:03:00,9938,37054623,0
1998-07-05 01:04:00,10501,34826183,0
1998-07-05 01:05:00,10691,33883710,0
1998-07-05 01:06:00,10005,36347224,0
1998-07-05 01:07:00,11085,40378584,0
1998-07-05 01:08:00,10519,34916334,0
1998-07-05 01:09:00,10199,34146514,0
1998-07-05 01:10:00,10347,40365502,0
1998-07-05 01:11:00,10642,36970418,0
1998-07-05 01:12:00,10282,38174802,0
1998-07-05 01:13:00,10364,39026241,0
1998-07-05 01:14:00,10548,36483294,0
1998-07-05 01:15:00,11434,41912912,0
1998-07-05 01:16:00,11510,42344071,0
1998-07-05 01:17:00,10735,38864124,0
1998-07-05 01:18:00,10939,45605346,0
1998-07-05 01:19:00,10815,39810655,0
1998-07-05 01:20:00,10915,43080425,0
1998-07-05 01:21:00,10096,38655021,0
1998-07-05 01:22:00,9831,39197065,0
1998-07-05 01:23:00,10586,39176832,0
1998-07-05 01:24:00,10274,33811202,0
1998-07-05 01:25:00,10531,37366347,0
1998-07-05 01:26:00,10408,35522765,0
1998-07-05 01:27:00,10200,35365121,0
1998-07-05 01:28:00,10159,37354206,0
1998-07-05 01:29:00,10367,43214985,0
1998-07-05 01:30:00,10766,40751677,0
1998-07-05 01:31:00,10133,35396444,0
1998-07-05 01:32:00,10262,45838913,0
1998-07-05 01:33:00,10389,41320546,0
1998-07-05 01:34:00,10290,52666814,0
1998-07-05 01:35:00,10794,54880989,0
1998-07-05 01:36:00,10255,48351394,0
1998-07-05 01:37:00,10078,32833379,0
1998-07-05 01:38:00,9912,41374391,0
1998-07-05 01:39:00,9507,38475229,0
1998-07-05 01:40:00,9659,41580534,0
1998-07-05 01:41:00,10836,44563495,0
1998-07-05 01:42:00,9683,41023223,0
1998-07-05 01:43:00,9594,36102950,0
1998-07-05 01:44:00,10272,40001471,0
1998-07-05 01:45:00,10293,40707192,0
1998-07-05 01:46:00,10031,47745253,0
1998-07-05 01:47:00,9324,38009241,0
1998-07-05 01:48:00,9525,39133519,0
1998-07-05 01:49:00,10649,38189150,0
1998-07-05 01:50:00,10357,36263129,0
1998-07-05 01:51:00,10470,35344941,0
1998-07-05 01:52:00,10507,39775252,0
1998-07-05 01:53:00,9806,37779638,0
1998-07-05 01:54:00,10848,38159099,0
1998-07-05 01:55:00,10296,34189657,0
1998-07-05 01:56:00,11246,42547750,0
1998-07-05 01:57:00,10352,42042953,0
1998-07-05 01:58:00,10087,35217565,0
1998-07-05 01:59:00,10739,52552245,0
1998-07-05 02:00:00,11716,41303014,0
1998-07-05 02:01:00,11957,46088503,0
1998-07-05 02:02:00,11547,39409715,0
1998-07-05 02:03:00,10149,36697719,0
1998-07-05 02:04:00,9731,43508260,0
1998-07-05 02:05:00,10041,35888995,0
1998-07-05 02:06:00,10491,37611775,0
1998-07-05 02:07:00,10864,35695446,0
1998-07-05 02:08:00,10359,36718385,0
1998-07-05 02:09:00,11545,35911785,0
1998-07-05 02:10:00,11448,35631226,0
1998-07-05 02:11:00,10367,36354214,0
1998-07-05 02:12:00,10500,35658952,0
1998-07-05 02:13:00,10925,37735829,0
1998-07-05 02:14:00,10069,41809734,0
1998-07-05 02:15:00,9399,35260186,0
1998-07-05 02:16:00,10039,35516383,0
1998-07-05 02:17:00,9992,40389984,0
1998-07-05 02:18:00,9854,38475703,0
1998-07-05 02:19:00,9958,42786289,0
1998-07-05 02:20:00,10254,33110352,0
1998-07-05 02:21:00,10182,37063049,0
1998-07-05 02:22:00,10363,35106835,0
1998-07-05 02:23:00,10950,35133510,0
1998-07-05 02:24:00,10627,40127386,0
1998-07-05 02:25:00,10553,33692596,0
1998-07-05 02:26:00,10781,42485629,0
1998-07-05 02:27:00,10489,37419238,0
1998-07-05 02:28:00,9585,34770455,0
1998-07-05 02:29:00,9886,41975222,0
1998-07-05 02:30:00,9755,37052221,0
1998-07-05 02:31:00,10033,35896234,0
1998-07-05 02:32:00,9611,48130628,0
1998-07-05 02:33:00,10057,36082718,0
1998-07-05 02:34:00,10420,39928987,0
1998-07-05 02:35:00,10996,44403547,0
1998-07-05 02:36:00,10888,36129687,0
1998-07-05 02:37:00,10243,37527409,0
1998-07-05 02:38:00,9960,38814863,0
1998-07-05 02:39:00,9609,37136088,0
1998-07-05 02:40:00,9340,40443458,0
1998-07-05 02:41:00,10130,45107986,0
1998-07-05 02:42:00,10190,40322500,0
1998-07-05 02:43:00,10476,41296737,0
1998-07-05 02:44:00,10640,45258490,0
1998-07-05 02:45:00,9849,48543442,0
1998-07-05 02:46:00,10910,40731087,0
1998-07-05 02:47:00,10793,36676040,0
1998-07-05 02:48:00,10001,35899315,0
1998-07-05 02:49:00,9977,38501019,0
1998-07-05 02:50:00,10070,37185302,0
1998-07-05 02:51:00,10684,37927610,0
1998-07-05 02:52:00,10516,38629022,0
1998-07-05 02:53:00,10014,37300574,0
1998-07-05 02:54:00,9390,36146890,0
1998-07-05 02:55:00,9717,41700749,0
1998-07-05 02:56:00,10123,35734512,0
1998-07-05 02:57:00,9424,42024959,0
1998-07-05 02:58:00,10013,42198785,0
1998-07-05 02:59:00,10260,36212107,0
1998-07-05 03:00:00,10381,41369650,0
1998-07-05 03:01:00,10032,44766978,0
1998-07-05 03:02:00,10424,56524726,0
1998-07-05 03:03:00,10707,38400238,0
1998-07-05 03:04:00,10225,36490235,0
1998-07-05 03:05:00,10465,42616395,0
1998-07-05 03:06:00,9789,39766428,0
1998-07-05 03:07:00,10644,42009929,0
1998-07-05 03:08:00,10565,41046383,0
1998-07-05 03:09:00,11300,42809389,0
1998-07-05 03:10:00,10694,41206765,0
1998-07-05 03:11:00,11342,43014059,0
1998-07-05 03:12:00,11012,35941986,0
1998-07-05 03:13:00,10404,35097085,0
1998-07-05 03:14:00,10352,42908059,0
1998-07-05 03:15:00,10137,40640050,0
1998-07-05 03:16:00,10580,40744357,0
1998-07-05 03:17:00,10386,38862248,0
1998-07-05 03:18:00,10508,36647045,0
1998-07-05 03:19:00,11062,39496597,0
1998-07-05 03:20:00,10554,43010444,0
1998-07-05 03:21:00,11169,42839373,0
1998-07-05 03:22:00,10667,45987807,0
1998-07-05 03:23:00,10665,39059509,0
1998-07-05 03:24:00,10350,45580819,0
1998-07-05 03:25:00,10475,42543300,0
1998-07-05 03:26:00,10451,49611517,0
1998-07-05 03:27:00,10578,39931119,0
1998-07-05 03:28:00,10574,39507264,0
1998-07-05 03:29:00,10342,37828589,0
1998-07-05 03:30:00,10300,40299913,0
1998-07-05 03:31:00,10678,39153569,0
1998-07-05 03:32:00,9941,34988429,0
1998-07-05 03:33:00,10251,37298030,0
1998-07-05 03:34:00,10737,37858157,0
1998-07-05 03:35:00,10454,32432495,0
1998-07-05 03:36:00,10094,34898054,0
1998-07-05 03:37:00,10214,35584925,0
1998-07-05 03:38:00,10245,39164332,0
1998-07-05 03:39:00,9955,47295365,0
1998-07-05 03:40:00,9917,41914404,0
1998-07-05 03:41:00,9011,40136233,0
1998-07-05 03:42:00,9583,42875907,0
