event_time,event_count,sum_bytes,num_match_event
1998-04-30 21:30:00,1,24736,0
1998-04-30 21:31:00,11,83086,0
1998-04-30 21:32:00,16,87949,0
1998-04-30 21:33:00,7,149401,0
1998-04-30 21:34:00,3,50457,0
1998-04-30 21:35:00,2,49472,0
1998-04-30 21:36:00,3,74208,0
1998-04-30 21:37:00,4,98944,0
1998-04-30 21:38:00,5,99929,0
1998-04-30 21:39:00,9,174327,0
1998-04-30 21:40:00,1,24736,0
1998-04-30 21:41:00,5,98944,0
1998-04-30 21:42:00,2,49472,0
1998-04-30 21:43:00,4,75193,0
1998-04-30 21:44:00,4,75193,0
1998-04-30 21:45:00,4,98944,0
1998-04-30 21:46:00,4,74208,0
1998-04-30 21:47:00,32,98261,0
1998-04-30 21:48:00,15,181544,0
1998-04-30 21:49:00,2,24926,0
1998-04-30 21:50:00,2,49472,0
1998-04-30 21:51:00,32,139152,0
1998-04-30 21:52:00,5,123680,0
1998-04-30 21:53:00,34,116633,0
1998-04-30 21:54:00,16,207451,0
1998-04-30 21:55:00,16,35865,0
1998-04-30 21:56:00,3,74208,0
1998-04-30 21:57:00,8,104720,0
1998-04-30 21:58:00,9,103710,0
1998-04-30 21:59:00,64,180851,0
1998-04-30 22:00:00,741,2907962,0
1998-04-30 22:01:00,624,3013539,0
1998-04-30 22:02:00,859,3123903,0
1998-04-30 22:03:00,1010,6992253,0
1998-04-30 22:04:00,1034,5710264,0
1998-04-30 22:05:00,1056,3267662,0
1998-04-30 22:06:00,786,7538067,0
1998-04-30 22:07:00,708,3580178,0
1998-04-30 22:08:00,637,3928259,0
1998-04-30 22:09:00,917,6828811,0
1998-04-30 22:10:00,1003,3449249,0
1998-04-30 22:11:00,1005,4801917,0
1998-04-30 22:12:00,1129,3682000,0
1998-04-30 22:13:00,1343,6025139,0
1998-04-30 22:14:00,967,6629223,0
1998-04-30 22:15:00,941,6700396,0
1998-04-30 22:16:00,1028,5655570,0
1998-04-30 22:17:00,913,9206384,0
1998-04-30 22:18:00,891,10722587,0
1998-04-30 22:19:00,896,16501020,0
1998-04-30 22:20:00,942,5260087,0
1998-04-30 22:21:00,949,8940449,0
1998-04-30 22:22:00,812,5911783,0
1998-04-30 22:23:00,1028,8156538,0
1998-04-30 22:24:00,925,6795524,0
1998-04-30 22:25:00,1067,5260379,0
1998-04-30 22:26:00,1007,9888024,0
1998-04-30 22:27:00,981,6729839,0
1998-04-30 22:28:00,988,5671071,0
1998-04-30 22:29:00,829,6156997,0
1998-04-30 22:30:00,837,5776791,0
1998-04-30 22:31:00,749,10017833,0
1998-04-30 22:32:00,805,4538664,0
1998-04-30 22:33:00,874,5611625,0
1998-04-30 22:34:00,604,3734887,0
1998-04-30 22:35:00,806,5090808,0
1998-04-30 22:36:00,731,4414684,0
1998-04-30 22:37:00,1000,8840151,0
1998-04-30 22:38:00,828,8126863,0
1998-04-30 22:39:00,813,3100017,0
1998-04-30 22:40:00,813,6149051,0
1998-04-30 22:41:00,905,5037571,0
1998-04-30 22:42:00,822,4442216,0
1998-04-30 22:43:00,764,5924351,0
1998-04-30 22:44:00,800,5403867,0
1998-04-30 22:45:00,865,5562159,0
1998-04-30 22:46:00,723,4477466,0
1998-04-30 22:47:00,851,3215711,0
1998-04-30 22:48:00,822,6873701,0
1998-04-30 22:49:00,582,2684266,0
1998-04-30 22:50:00,672,2452023,0
1998-04-30 22:51:00,823,8148268,0
1998-04-30 22:52:00,703,4077775,0
1998-04-30 22:53:00,880,4206825,0
1998-04-30 22:54:00,713,6135644,0
1998-04-30 22:55:00,690,7753690,0
1998-04-30 22:56:00,633,4107595,0
1998-04-30 22:57:00,837,5777857,0
1998-04-30 22:58:00,774,5922524,0
1998-04-30 22:59:00,887,6501927,0
1998-04-30 23:00:00,844,8852741,0
1998-04-30 23:01:00,790,10335690,0
1998-04-30 23:02:00,867,4214101,0
1998-04-30 23:03:00,794,7534029,0
1998-04-30 23:04:00,899,9259402,0
1998-04-30 23:05:00,985,4458018,0
1998-04-30 23:06:00,860,3766961,0
1998-04-30 23:07:00,822,4075570,0
1998-04-30 23:08:00,598,7955067,0
1998-04-30 23:09:00,805,5340417,0
1998-04-30 23:10:00,1413,7272876,0
1998-04-30 23:11:00,1071,9915667,0
1998-04-30 23:12:00,933,4540273,0
1998-04-30 23:13:00,792,6719182,0
1998-04-30 23:14:00,766,4390009,0
1998-04-30 23:15:00,799,4429283,0
1998-04-30 23:16:00,643,4830919,0
1998-04-30 23:17:00,700,5314477,0
1998-04-30 23:18:00,641,7120682,0
1998-04-30 23:19:00,752,4480680,0
1998-04-30 23:20:00,918,5601200,0
1998-04-30 23:21:00,651,7593700,0
1998-04-30 23:22:00,714,2754968,0
1998-04-30 23:23:00,731,4904489,0
1998-04-30 23:24:00,711,7598031,0
1998-04-30 23:25:00,659,5177592,0
1998-04-30 23:26:00,712,6528442,0
1998-04-30 23:27:00,692,4079556,0
1998-04-30 23:28:00,673,4130977,0
1998-04-30 23:29:00,815,3030151,0
1998-04-30 23:30:00,718,2405104,0
1998-04-30 23:31:00,659,2413589,0
1998-04-30 23:32:00,793,6643593,0
1998-04-30 23:33:00,760,4317059,0
1998-04-30 23:34:00,721,5825133,0
1998-04-30 23:35:00,716,10446535,0
1998-04-30 23:36:00,842,2744031,0
1998-04-30 23:37:00,705,3781227,0
1998-04-30 23:38:00,816,4531756,0
1998-04-30 23:39:00,711,2796381,0
1998-04-30 23:40:00,691,5396463,0
1998-04-30 23:41:00,711,6623099,0
1998-04-30 23:42:00,820,8212853,0
1998-04-30 23:43:00,826,6648663,0
1998-04-30 23:44:00,773,6460293,0
1998-04-30 23:45:00,752,2895137,0
1998-04-30 23:46:00,766,4256268,0
1998-04-30 23:47:00,739,4371616,0
1998-04-30 23:48:00,732,2741206,0
1998-04-30 23:49:00,730,3238997,0
1998-04-30 23:50:00,769,5870054,0
1998-04-30 23:51:00,840,5751185,0
1998-04-30 23:52:00,734,3454763,0
1998-04-30 23:53:00,773,2903664,0
1998-04-30 23:54:00,854,3144155,0
1998-04-30 23:55:00,761,3169238,0
1998-04-30 23:56:00,645,4473441,0
1998-04-30 23:57:00,764,6009778,0
1998-04-30 23:58:00,715,5517149,0
1998-04-30 23:59:00,927,8937469,0
1998-05-01 00:00:00,841,5422372,0
1998-05-01 00:01:00,737,6248020,0
1998-05-01 00:02:00,690,2284148,0
1998-05-01 00:03:00,751,5699683,0
1998-05-01 00:04:00,702,11325487,0
1998-05-01 00:05:00,475,3827140,0
1998-05-01 00:06:00,702,7171275,0
1998-05-01 00:07:00,682,2454014,0
1998-05-01 00:08:00,752,5384248,0
1998-05-01 00:09:00,650,7088402,0
1998-05-01 00:10:00,699,2767494,0
1998-05-01 00:11:00,840,7039269,0
1998-05-01 00:12:00,721,6871113,0
1998-05-01 00:13:00,785,7574164,0
1998-05-01 00:14:00,642,5468544,0
1998-05-01 00:15:00,696,2533389,0
1998-05-01 00:16:00,485,7503627,0
1998-05-01 00:17:00,480,7087026,0
1998-05-01 00:18:00,644,3580179,0
1998-05-01 00:19:00,606,3500251,0
1998-05-01 00:20:00,706,5167106,0
1998-05-01 00:21:00,728,9803411,0
1998-05-01 00:22:00,664,2352065,0
1998-05-01 00:23:00,662,6618315,0
1998-05-01 00:24:00,531,4708805,0
1998-05-01 00:25:00,741,5421610,0
1998-05-01 00:26:00,834,5258530,0
1998-05-01 00:27:00,591,4008441,0
1998-05-01 00:28:00,668,3473007,0
1998-05-01 00:29:00,647,2408590,0
1998-05-01 00:30:00,456,3411734,0
1998-05-01 00:31:00,615,2323881,0
1998-05-01 00:32:00,664,2378285,0
1998-05-01 00:33:00,632,4291574,0
1998-05-01 00:34:00,640,2490084,0
1998-05-01 00:35:00,748,4169716,0
1998-05-01 00:36:00,608,3958866,0
1998-05-01 00:37:00,722,4014572,0
1998-05-01 00:38:00,759,6285521,0
1998-05-01 00:39:00,635,5925244,0
1998-05-01 00:40:00,647,4927631,0
1998-05-01 00:41:00,699,3145868,0
1998-05-01 00:42:00,692,1897167,0
1998-05-01 00:43:00,715,5148505,0
1998-05-01 00:44:00,641,3665273,0
1998-05-01 00:45:00,513,2185548,0
1998-05-01 00:46:00,515,3761186,0
1998-05-01 00:47:00,595,3844729,0
1998-05-01 00:48:00,597,2033872,0
1998-05-01 00:49:00,507,5149362,0
1998-05-01 00:50:00,538,3426786,0
1998-05-01 00:51:00,539,2123924,0
1998-05-01 00:52:00,553,3899000,0
1998-05-01 00:53:00,588,2426407,0
1998-05-01 00:54:00,732,7592584,0
1998-05-01 00:55:00,667,7605489,0
1998-05-01 00:56:00,787,6585250,0
1998-05-01 00:57:00,720,2672015,0
1998-05-01 00:58:00,900,14286882,0
