event_time,event_count,sum_bytes,num_match_event
1998-05-15 22:00:00,215,5577138,0
1998-05-15 22:01:00,1868,8517990,0
1998-05-15 22:02:00,1663,8255499,0
1998-05-15 22:03:00,1649,9117823,0
1998-05-15 22:04:00,2073,11201541,0
1998-05-15 22:05:00,1571,12459283,0
1998-05-15 22:06:00,1591,18494809,0
1998-05-15 22:07:00,966,8009036,0
1998-05-15 22:08:00,1267,12340012,0
1998-05-15 22:09:00,1306,16753111,0
1998-05-15 22:10:00,1176,13236142,0
1998-05-15 22:11:00,1295,15887535,0
1998-05-15 22:12:00,1519,11201985,0
1998-05-15 22:13:00,1506,9521850,0
1998-05-15 22:14:00,1483,6140579,0
1998-05-15 22:15:00,1566,4687199,0
1998-05-15 22:16:00,1090,8938988,0
1998-05-15 22:17:00,1148,10308375,0
1998-05-15 22:18:00,1277,8806994,0
1998-05-15 22:19:00,1578,6786073,0
1998-05-15 22:20:00,1301,5001433,0
1998-05-15 22:21:00,1621,6620760,0
1998-05-15 22:22:00,1774,11502727,0
1998-05-15 22:23:00,1522,4703974,0
1998-05-15 22:24:00,1433,15115541,0
1998-05-15 22:25:00,1320,10671469,0
1998-05-15 22:26:00,1284,5396228,0
1998-05-15 22:27:00,1576,10396162,0
1998-05-15 22:28:00,1349,4383102,0
1998-05-15 22:29:00,1200,5538109,0
1998-05-15 22:30:00,912,3027210,0
1998-05-15 22:31:00,944,8166759,0
1998-05-15 22:32:00,845,10600806,0
1998-05-15 22:33:00,1239,6817259,0
1998-05-15 22:34:00,1130,9773564,0
1998-05-15 22:35:00,1344,9272698,0
1998-05-15 22:36:00,1126,8747137,0
1998-05-15 22:37:00,1310,10793817,0
1998-05-15 22:38:00,1512,7877566,0
1998-05-15 22:39:00,1269,4586930,0
1998-05-15 22:40:00,1159,8979878,0
1998-05-15 22:41:00,1147,6529352,0
1998-05-15 22:42:00,1180,4068049,0
1998-05-15 22:43:00,1227,6935134,0
1998-05-15 22:44:00,1361,7020771,0
1998-05-15 22:45:00,1360,9174499,0
1998-05-15 22:46:00,1604,11065508,0
1998-05-15 22:47:00,1554,13097986,0
1998-05-15 22:48:00,1447,7315685,0
1998-05-15 22:49:00,1625,6584490,0
1998-05-15 22:50:00,1252,10560348,0
1998-05-15 22:51:00,1498,14807262,0
1998-05-15 22:52:00,1321,9887608,0
1998-05-15 22:53:00,1201,4381598,0
1998-05-15 22:54:00,1217,5225357,0
1998-05-15 22:55:00,1252,10388648,0
1998-05-15 22:56:00,1077,8439599,0
1998-05-15 22:57:00,918,4622365,0
1998-05-15 22:58:00,1012,7762356,0
1998-05-15 22:59:00,1502,6128424,0
1998-05-15 23:00:00,1360,7652382,0
1998-05-15 23:01:00,1196,7212505,0
1998-05-15 23:02:00,1019,7649909,0
1998-05-15 23:03:00,1325,5656169,0
1998-05-15 23:04:00,1373,5900055,0
1998-05-15 23:05:00,1225,8592729,0
1998-05-15 23:06:00,1572,4671033,0
1998-05-15 23:07:00,1319,11514722,0
1998-05-15 23:08:00,1335,6661684,0
1998-05-15 23:09:00,1242,9183208,0
